"name.interviewer","village","type.respondent","sex","ethnicity","dob","animal","score","X_id","comm.type","category","number"
"Dominic","Obung","Market","Female","Ejagham",2001,"Cameroon red-eared monkey",9,183369167,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Carp",9,183369167,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Catfish",10,183369167,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Chicken",10,183369167,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Chicken egg",8,183369167,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Common periwinkle",9,183369167,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Anchovy",9,183369167,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Freshwater shrimps",7,183369167,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Giant land snail",10,183369167,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Lobsters",5,183369167,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Mona monkey",9,183369167,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Ogilby's duiker",7,183369167,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Potto",2,183369167,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Red-capped mangabey",9,183369167,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Stock fish",10,183369167,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",2001,"Termite",1,183369167,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",2001,"West African mackerel",10,183369167,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1984,"African brush-tailed porcupine",6,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"African dwarf crocodile",10,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"African palm civet",10,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Slender-snouted crocodile",8,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Aquatic snail",7,183369168,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Bay duiker",6,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Beef",6,183369168,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Black guineafowl",7,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Black-bellied pangolin",10,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Carp",8,183369168,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Catfish",8,183369168,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Chicken",7,183369168,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Chicken egg",7,183369168,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Common periwinkle",7,183369168,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Cricket",7,183369168,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Anchovy",7,183369168,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Drill",6,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Freshwater crab",7,183369168,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Freshwater shrimps",7,183369168,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Giant pangolin",10,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Giant land snail",7,183369168,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Greater cane rat",10,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Bushbuck",6,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Hornbills",7,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Lobsters",7,183369168,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Nile crocodile",8,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Ogilby's duiker",6,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Preuss's red colobus",9,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Red river hog",8,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Red-capped mangabey",9,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Sitatunga",6,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Stock fish",9,183369168,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Termite",7,183369168,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Tortoises",9,183369168,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"Turkey",7,183369168,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1984,"West African mackerel",9,183369168,"Border","Fish",1
"Dominic","Obung","Market","Male","Ejagham",1978,"African brush-tailed porcupine",6,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"African civet",5,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"African dwarf crocodile",2,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"African palm civet",3,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Slender-snouted crocodile",2,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Aquatic snail",9,183369171,"Border","Invertebrate",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Ball python",1,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Bates' pygmy antelope",5,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Bay duiker",5,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Beef",5,183369171,"Border","Domestic meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Black guineafowl",7,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Black-bellied pangolin",10,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Cameroon red-eared monkey",8,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Carp",4,183369171,"Border","Fish",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Catfish",4,183369171,"Border","Fish",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Central African rock python",1,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Chicken",9,183369171,"Border","Domestic meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Chicken egg",9,183369171,"Border","Domestic meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Chimpanzee",8,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Common periwinkle",9,183369171,"Border","Invertebrate",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Crested mona monkey",8,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Dog",6,183369171,"Border","Domestic meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Drill",8,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Duck",7,183369171,"Border","Domestic meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Freshwater crab",4,183369171,"Border","Invertebrate",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Freshwater shrimps",4,183369171,"Border","Invertebrate",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Gaboon viper",1,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Crested genet",3,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Giant pangolin",10,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Giant land snail",9,183369171,"Border","Invertebrate",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Goat",5,183369171,"Border","Domestic meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Greater cane rat",3,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Bushbuck",5,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Helmeted guineafowl",7,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Hornbills",7,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Lobsters",4,183369171,"Border","Invertebrate",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Mona monkey",8,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Nile monitor",2,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Preuss's monkey",8,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Preuss's red colobus",8,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Putty-nosed monkey",8,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Red river hog",6,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Red-capped mangabey",8,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Stock fish",2,183369171,"Border","Fish",1
"Dominic","Obung","Market","Male","Ejagham",1978,"Tortoises",10,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ejagham",1978,"West African mackerel",7,183369171,"Border","Fish",1
"Dominic","Obung","Market","Male","Ejagham",1978,"White-bellied pangolin",10,183369171,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"African brush-tailed porcupine",10,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"African dwarf crocodile",5,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"African elephant",4,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"African golden cat",4,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"African palm civet",10,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Slender-snouted crocodile",8,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Bay duiker",10,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Beef",2,183369173,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Black guineafowl",2,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Black-bellied pangolin",2,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Carp",9,183369173,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Catfish",7,183369173,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Chicken",8,183369173,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Chicken egg",8,183369173,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Common periwinkle",5,183369173,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Dog",7,183369173,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Anchovy",3,183369173,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Duck",2,183369173,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Freshwater crab",7,183369173,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Freshwater shrimps",6,183369173,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Galagos",3,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Crested genet",5,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Giant pangolin",7,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Giant land snail",9,183369173,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Giant pouched rat",10,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Goat",7,183369173,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Greater cane rat",9,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Bushbuck",6,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Hornbills",1,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Lobsters",4,183369173,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Mona monkey",7,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Nile crocodile",6,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Ogilby's duiker",9,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Preuss's monkey",4,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Preuss's red colobus",8,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Red river hog",1,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Shrews",2,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Otters",5,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Squirrels",9,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Stock fish",6,183369173,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Termite",7,183369173,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Tortoises",3,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Turacos",3,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"West African mackerel",6,183369173,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1980,"White-bellied pangolin",6,183369173,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"African brush-tailed porcupine",10,183369177,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"African dwarf crocodile",2,183369177,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Slender-snouted crocodile",10,183369177,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Aquatic snail",10,183369177,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Bates' pygmy antelope",4,183369177,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Beef",10,183369177,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Black-bellied pangolin",10,183369177,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Carp",4,183369177,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Catfish",10,183369177,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Chicken",10,183369177,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Chicken egg",10,183369177,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Common periwinkle",10,183369177,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Dog",5,183369177,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Freshwater crab",4,183369177,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Freshwater shrimps",10,183369177,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Giant pangolin",10,183369177,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Giant land snail",10,183369177,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Goat",10,183369177,"Border","Domestic meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Greater cane rat",4,183369177,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Lobsters",10,183369177,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Red-capped mangabey",10,183369177,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Stock fish",4,183369177,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Termite",4,183369177,"Border","Invertebrate",1
"Dominic","Obung","Market","Female","Ejagham",1980,"Tortoises",10,183369177,"Border","Wild meat",1
"Dominic","Obung","Market","Female","Ejagham",1980,"West African mackerel",8,183369177,"Border","Fish",1
"Dominic","Obung","Market","Female","Ejagham",1980,"White-bellied pangolin",10,183369177,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ibibio",1982,"African brush-tailed porcupine",10,183369179,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ibibio",1982,"Aquatic snail",4,183369179,"Border","Invertebrate",1
"Dominic","Obung","Market","Male","Ibibio",1982,"Ball python",7,183369179,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ibibio",1982,"Bates' pygmy antelope",3,183369179,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ibibio",1982,"Bay duiker",5,183369179,"Border","Wild meat",1
"Dominic","Obung","Market","Male","Ibibio",1982,"Beef",9,183369179,"Border","Domestic meat",1
"Dominic","Obung","Market","Male","Ibibio",1982,"Black guineafowl",8,183369179,"Border","Wild meat",1
